Monthly Income,Savings & Investments,Fixed Expenses,Variable Expenses,Existing Loans & Liabilities,Spending Behavior,Investment Strategy,financial stability,payment consistency,spending & budgeting discipline,financial adaptability
38387,38354,27856,2678,235956,93.02367989,13.98199118,100,99.20746751,20.45744653,60.18573996
180193,61678,67232,14465,363284,91.97249616,14.51376829,88.89024546,99.37266073,54.66139084,44.44512273
164217,38054,17605,14285,364392,91.30114422,9.455678526,100,99.1304042,80.58057327,51.87678499
98494,19453,79727,18928,146729,80.78258574,11.70584058,19.58697992,99.57376558,0,9.793489959
87250,28657,75946,7349,445792,91.57707736,6.0400591,37.37765043,99.10608534,4.532951289,18.68882521
197741,59240,61163,26700,357743,86.49748914,14.20681419,85.52500493,99.03120741,55.56662503,42.76250247
154833,72038,40672,34078,156599,77.99048007,31.50758626,98.24843541,99.6748228,51.72217809,49.12421771
180775,42734,64774,34229,343530,81.06541281,11.06341777,68.87346149,99.81907467,45.23413083,34.43673074
86717,88825,74656,44340,495762,48.86815734,15.19448773,65.2075141,99.61574725,0,32.60375705
101980,12574,40830,7948,358611,92.20631496,3.38752913,64.49892136,99.48828499,52.16905276,32.24946068
159700,21204,76732,11779,227566,92.62429555,8.523535796,57.85410144,99.76951603,44.57670632,28.92705072
80869,50539,29394,24408,399802,69.81785357,11.22238482,95.96507933,99.74524042,33.47018017,47.98253966
184681,21817,47712,18793,154077,89.82407503,12.40349301,75.80260016,99.12201665,63.98925715,37.90130008
153982,69868,36137,37751,326231,75.48349807,17.63902459,97.38930524,99.086188,52.0151706,48.69465262
121959,39823,79853,34649,132825,71.58963258,23.06600714,38.76712666,99.18687819,6.114349904,19.38356333
39491,85663,9875,3238,90625,91.80066344,48.59264386,100,99.25949259,66.79496594,100
153700,52513,26924,47313,342880,69.21730644,13.28121641,85.86597267,99.21423753,51.70006506,42.93298634
67841,86141,48901,44684,397083,34.13422562,17.8263083,89.02728439,99.16697368,0,44.51364219
73682,9056,15918,18760,148675,74.53923618,5.74142052,65.2262425,99.0533309,52.93558807,32.61312125
72507,41612,48060,32856,431296,54.68575448,8.799174469,45.79282,99.38300827,0,22.89641
166863,33965,77131,45434,393150,72.77167497,7.952190862,46.9025488,99.71455417,26.54752701,23.4512744
59668,86195,40355,32688,156487,45.21686666,35.51767333,100,99.32977045,0,61.02098277
140126,43116,36588,37129,167691,73.50313289,20.45283126,78.16179724,99.09723747,47.39234689,39.08089862
182585,15613,62613,28700,371392,84.28129364,4.034314802,58.53985815,99.64564438,49.98877235,29.26992907
143973,82276,17859,15856,107976,88.98682392,43.24580031,100,99.54064158,76.58241476,66.86462045
97677,30777,24016,45034,42714,53.89498039,41.87859738,60.81677365,99.50989839,29.30782067,30.40838683
107035,64763,40543,9497,75972,91.12720138,46.01769283,100,99.74702116,53.24893726,56.87765684
36098,93346,18578,36830,34891,0,72.79178396,100,99.75810814,0,100
157551,97056,30458,14980,327291,90.49196768,22.8718478,100,99.47163082,71.15981492,66.38136223
31679,73286,53438,18281,321925,42.29300167,18.5435122,100,99.25264813,0,52.47324726
74809,8225,77791,44345,425268,40.72237298,1.897377812,0,99.11713714,0,0
45118,45003,76517,9254,221080,79.48933907,16.91314364,9.641384813,99.70989099,0,4.820692407
25353,86375,74305,23076,250336,8.981185659,25.65256258,56.58896383,99.46755567,0,28.29448192
193239,34685,50103,18942,352657,90.19763091,8.954618916,82.21891026,99.22324255,64.26963501,41.10945513
77126,56377,23985,35879,158293,53.48001971,26.26216984,95.47882685,99.84154248,22.38155745,47.73941343
179339,34688,39881,13978,401304,92.20582249,7.956109286,89.31018908,99.67902441,69.96804934,44.65509454
125318,90228,35806,36707,418083,70.70891652,17.75055035,100,99.06093945,42.13680397,57.06801896
74274,34901,48628,33736,416784,54.5789913,7.726845036,36.09742306,99.83969231,0,18.04871153
43704,30710,10698,20375,372460,53.37955336,7.617134211,99.16941241,99.15488624,28.90124474,49.58470621
97750,5457,35276,30655,338651,68.63938619,1.58583933,38.13401535,99.41392156,32.55140665,19.06700767
180368,35997,42301,12548,308321,93.04311186,10.45457978,89.54803513,99.76732392,69.59050386,44.77401756
86047,41966,32853,34478,356025,59.93120039,10.54445955,70.52192406,99.49685298,21.75090358,35.26096203
172745,55016,76199,30338,159036,82.43769718,25.70216583,70.17511361,99.48878531,38.32701381,35.0875568
128506,98979,76244,18910,336972,85.28473379,22.70415712,100,99.43200405,25.95365197,51.48825736
128003,34807,69462,27495,173002,78.52003469,16.74951518,51.44645047,99.44563055,24.25411904,25.72322524
116378,29112,52356,4082,174534,96.49246421,14.29539495,76.51961711,99.10769904,51.5045799,38.25980855
188484,63607,57095,44039,140188,76.63515206,31.21126622,80.09008722,99.5569942,46.34345621,40.04504361
25770,75844,27157,15517,452682,39.78657354,14.3500982,100,99.1207849,0,100
125165,47755,74129,43383,95541,65.33935206,33.32612215,44.26796628,99.31500343,6.114329086,22.13398314
196260,6895,38082,17619,179070,91.02262305,3.70768693,75.1319678,99.0246856,71.61877102,37.5659839
39370,92490,11961,49326,205336,0,31.05504556,100,99.47177871,0,89.62788926
44362,64692,47166,26192,367179,40.95847798,14.97947304,80.46526306,99.41253624,0,40.23263153
103684,62572,53355,18057,134290,82.58458393,31.78470197,91.47409436,99.63759516,31.12534239,45.73704718
161169,47387,22076,48350,451119,70.00043433,9.50580334,85.70506735,99.20221124,56.30301112,42.85253368
105122,72380,7928,43558,441284,58.56433477,14.09092325,100,99.76260069,51.02262134,59.93797683
172775,92361,34032,14853,68416,91.40327015,57.44664971,100,99.12502936,71.70597598,62.58168138
129453,90473,35091,48745,265949,62.34540721,25.38367441,100,99.69000243,35.23827181,52.56347864
103777,52798,67489,49627,220742,52.17919192,19.30174746,38.02287597,99.21914057,0,19.01143799
73672,84730,14162,19782,191819,73.14855033,30.63833172,100,99.60029242,53.92550766,84.46764035
191345,42327,63496,23543,121746,87.69604641,25.79766324,76.63278372,99.61352341,54.51200711,38.31639186
120990,35530,29112,26935,194535,77.73782957,15.44346163,83.0424002,99.32681193,53.67633689,41.5212001
26673,31250,31210,41924,266086,0,10.50999543,0,99.07816308,0,0
77436,21345,15170,32221,96528,58.39015445,18.10847268,66.36448164,99.52676074,38.79978305,33.18224082
199186,23570,63769,31205,39272,84.33373831,37.50676299,64.15209904,99.80584713,52.31893808,32.07604952
66478,29046,43181,10471,402915,84.24892446,6.724218159,62.98625109,99.38537923,19.29360089,31.49312555
161353,27434,62043,31755,30132,80.31954782,47.65660286,58.870303,99.1364048,41.86783016,29.4351515
51226,47053,48025,40139,254547,21.64330613,15.60112732,19.74583219,99.16746951,0,9.872916097
45391,36128,49935,33359,348201,26.50745743,9.400279448,0,99.27202039,0,0
103437,25480,42773,21453,342208,79.25983932,6.929788299,62.54145035,99.07960724,37.90809865,31.27072518
149781,40447,61658,11985,177826,91.99831754,18.53046414,77.83697532,99.63980195,50.83288268,38.91848766
22513,15251,25279,8894,315053,60.49393684,4.617261674,15.95078399,99.47530794,0,7.975391996
68365,23110,5804,11946,218300,82.52614642,9.572925728,100,99.57834915,74.03642215,53.92013457
105858,63451,71298,27739,357879,73.79602864,15.05969193,66.38326815,99.62989042,6.443537569,33.19163408
129733,64793,34804,5020,326929,96.13051421,16.54055682,100,99.81568453,69.30310715,59.62322616
60772,41681,29855,43434,234943,28.52958599,15.06774539,47.98920556,99.34266883,0,23.99460278
192704,33645,31646,36235,307241,81.19655015,9.869868519,82.23389239,99.07603791,64.77447277,41.1169462
37289,57726,25881,4975,64588,86.65826383,47.19492454,100,99.51516376,17.25173644,86.02939205
116956,7358,25457,30809,231581,73.65761483,3.079447056,58.18256438,99.61569424,51.89130955,29.09128219
192645,32163,63934,29348,81870,84.76576086,28.20499329,68.27376781,99.7707366,51.57829168,34.13688391
58396,42389,38580,33078,326846,43.3557093,11.48022262,49.87841633,99.27334449,0,24.93920816
187769,41410,18102,43553,31389,76.80501041,56.88264949,89.21813505,99.82021446,67.16444141,44.60906752
91872,79183,72454,2080,29725,97.73598049,72.70632093,100,99.72969367,18.87190874,52.53015064
68802,41356,30170,44504,297458,35.31583384,12.20610719,51.57408215,99.36344265,0,25.78704107
175230,16656,8120,36304,128309,79.2820864,11.48966992,84.15339839,99.20310034,74.64817668,42.0766992
84160,80281,17903,30198,361918,64.11834601,18.15494834,100,99.17099559,42.84576996,69.11834601
179224,35653,5986,14393,459526,91.96926751,7.200022618,100,99.15791096,88.62931304,54.26114806
51598,83921,32884,34537,333682,33.06523509,20.09588054,100,99.45113595,0,65.98899182
52456,68568,36579,17608,113933,66.43281989,37.57130098,100,99.3038182,0,63.70767882
199574,69957,48652,14194,114463,92.88785112,37.93352131,100,99.15072029,68.50992614,51.78154469
89266,69841,40338,31207,282204,65.04044093,19.83865699,98.09109851,99.73725911,19.8519033,49.04554926
57067,47162,26437,7156,468150,87.46035362,9.152125314,100,99.57928647,41.13410553,61.88865719
107327,47872,46360,22082,372241,79.42549405,11.39502943,80.83427283,99.11616347,36.23039869,40.41713641
162489,40923,56688,26910,476913,83.43887894,7.902695062,73.73668371,99.33564522,48.55159426,36.86834186
84341,85851,68833,49324,204398,41.51835999,29.57839648,61.6959723,99.60831595,0,30.84798615
134503,86050,36919,15000,398054,88.84783239,17.77510618,100,99.09041353,61.39937399,62.68782109
42091,79730,11475,24244,212299,42.40098833,27.30208301,100,99.43237094,15.13862821,100
20528,64593,62071,27224,182423,0,26.14931826,0,99.76891917,0,0
61141,76045,16317,8251,431771,86.50496394,14.97491217,100,99.58791801,59.81747109,92.09695622
128024,45945,39188,10401,489718,91.87574205,8.577221126,97.15365869,99.76295184,61.2658564,48.57682934
63967,89318,44823,46519,404235,27.27656448,18.09694197,96.83586849,99.50115169,0,48.41793425
193324,55880,60229,45228,476960,76.60507749,10.48720066,74.35548613,99.37258547,45.45064244,37.17774306
187207,54834,55077,29461,213200,84.26287479,20.45785236,84.13307195,99.10224112,54.84250055,42.06653597
66766,70511,52043,12147,153858,81.80660815,31.42635569,100,99.50299751,3.858251206,54.73369679
162890,72552,67116,3042,46486,98.13248204,60.94860465,100,99.64463788,56.92921604,50.73485174
58053,18371,56314,13847,9617,76.14765817,65.63884522,10.78841748,99.33773356,0,5.39420874
110531,42223,20768,31719,242312,71.30307335,14.83929921,90.71391736,99.22248164,52.51377442,45.35695868
36290,90481,54537,40157,397366,0,18.54700347,88.39074125,99.24906293,0,44.19537063
188263,57270,33998,6685,451047,96.4491164,11.26659152,100,99.44286599,78.39033692,54.40527347
150906,20171,24378,31828,427851,78.90872464,4.502234265,76.12089645,99.59590081,62.75429738,38.06044823
144927,7509,17029,30661,306735,78.84383172,2.38954443,72.27500742,99.74348667,67.09377825,36.13750371
54095,40045,26896,34900,310046,35.48387097,11.43845457,59.79110824,99.72058476,0,29.89555412
68998,38130,52161,48061,490454,30.34435781,7.213612217,10.00898577,99.36032601,0,5.004492884
141907,73174,31086,17390,431347,87.74549529,14.50365793,100,99.62476963,65.83959917,58.70217819
92694,81449,45171,22959,452823,75.23140656,15.24485655,100,99.21974483,26.50009709,57.18439165
25646,74536,11890,19707,135874,23.15760742,35.42417185,100,99.17038487,0,100
126710,98090,16273,32668,83429,74.21829374,54.03842022,100,99.28181447,61.37558204,69.39428617
35441,20740,46342,19346,348546,45.41350413,5.616243237,0,99.8516133,0,0
130489,28398,52467,38524,468144,70.47720498,5.719153667,52.03197204,99.3257543,30.2692181,26.01598602
164282,63565,68067,25981,209469,84.18512071,23.28098332,81.44471092,99.02370537,42.752097,40.72235546
32561,41009,73710,29935,86860,8.064862873,32.07110402,0,99.02306519,0,0
104750,37189,65014,21246,73975,79.71742243,33.45417581,53.15417661,99.03870328,17.65155131,26.57708831
168380,78147,10318,13316,293726,92.09169735,21.01443235,100,99.23261546,85.9638912,66.18749258
171658,73039,69245,11839,374506,93.10314695,16.31992314,95.31335563,99.42470216,52.76421722,47.65667781
42282,45974,26915,5945,66417,85.93964335,40.90541058,100,99.3291356,22.28371411,65.50778109
89047,18464,59822,21665,27127,75.67015172,40.49922134,29.225016,99.72589402,8.489898593,14.612508
93433,20512,65330,13576,332604,85.46980189,5.808856013,37.50173921,99.56932131,15.54803977,18.75086961
59697,67068,32196,25279,234882,57.6544885,22.21162444,100,99.07378514,3.72213009,58.03474211
118062,79967,26823,10695,130584,90.94120039,37.97987186,100,99.44785831,68.22178178,67.97741864
116770,61283,59382,4635,161455,96.03065856,27.51349119,97.6586452,99.49832121,45.17684337,48.8293226
63009,90063,74932,26308,186718,58.24723452,32.53944454,82.26126426,99.55611932,0,41.13063213
84517,38643,56725,2090,463591,97.52712472,7.694222215,76.13261237,99.14657639,30.41044997,38.06630619
67753,80894,28817,17858,223292,73.64249554,26.59359734,100,99.86497301,31.11006155,75.25275634
56913,76131,9466,10473,51690,81.59822888,59.56063558,100,99.09473416,64.96582503,99.36657706
175400,34069,62718,42138,380021,75.97605473,8.22743848,59.64253136,99.58547293,40.21892816,29.82126568
135222,8456,48276,37927,296719,71.95204922,2.770869173,42.50417831,99.52546016,36.25075801,21.25208916
157720,48816,24895,45722,469127,71.01065179,9.424975335,86.17740299,99.59612339,55.22635049,43.0887015
162487,79483,8069,16912,87808,89.59178273,47.51182072,100,99.13223232,84.62584699,66.77118785
26558,44675,59550,23996,466133,9.646810754,8.745947597,0,99.16043242,0,0
94085,62039,12805,20225,19180,78.50348089,76.38483606,100,99.4009735,64.89344741,65.41637881
62411,84897,31339,17821,422019,71.44573873,16.74774519,100,99.72242873,21.23183413,78.63036965
95377,23992,19390,48997,498892,48.62807595,4.588398192,53.4531386,99.89365298,28.29822704,26.7265693
157688,84356,26991,8827,229888,94.40223733,26.8441084,100,99.29367162,77.28552585,65.39051798
150599,83337,65985,5007,140276,96.67527673,37.26840568,100,99.44336671,52.86024476,54.09863279
131272,29442,28905,19659,198382,85.02422451,12.92313365,85.4332988,99.18411322,63.0050582,42.7166494
41328,55852,75719,36120,417109,12.60162602,11.80900751,0,99.0067744,0,0
103297,24612,55998,23209,110700,77.5317773,18.18907414,47.14754543,99.29392392,23.32110323,23.57377271
168135,30163,8616,40063,385670,76.17212359,7.253633069,88.98742082,99.38758527,71.04767003,44.49371041
195606,78634,66352,18528,372931,90.52789792,17.41366138,96.80684642,99.10294431,56.60664806,48.40342321
104248,24013,41552,40490,433443,61.15992633,5.249248015,44.33562275,99.58794428,21.30112808,22.16781137
52139,71379,71429,38543,81647,26.07644949,46.64501457,25.98055199,99.5956779,0,12.99027599
88265,26969,43697,27674,119301,68.64668895,18.43782047,49.69466946,99.27697898,19.1400895,24.84733473
129734,5822,72536,5668,285172,95.63106048,2.000728537,44.20737817,99.47028095,39.71973423,22.10368909
196954,50831,72686,42806,397908,78.26599104,11.32752001,67.16949135,99.56129601,41.36092692,33.58474568
192319,81246,70242,35153,53075,81.72151477,60.48644665,87.44325834,99.05770056,45.19782237,43.72162917
191866,74056,22896,18933,224889,90.13217558,24.77244978,100,99.27512578,78.19884711,58.39830924
139444,87615,69520,3786,14949,97.28493159,85.42471042,100,99.45519031,47.4297926,55.13073348
137592,54111,37955,46194,281329,66.42682714,16.13134987,78.16878888,99.82794658,38.84164777,39.08439444
82793,40354,43292,41221,232532,50.21197444,14.78786013,46.66336526,99.30516364,0,23.33168263
99980,83369,8555,27816,284074,72.17843569,22.68896128,100,99.09687117,63.62172434,73.50370074
166133,75408,60851,37999,260690,77.12736181,22.43631322,85.88961856,99.6732276,40.49947933,42.94480928
74461,64478,52708,39833,475408,46.50488175,11.94289165,62.31181424,99.43384401,0,31.15590712
79518,97911,25297,8798,383213,88.93583843,20.35047098,100,99.45357708,57.12291557,90.12676375
128446,47570,46714,43019,15820,66.50810457,75.04338224,67.17453249,99.35433821,30.13951388,33.58726624
154646,86458,22083,26032,255333,83.16671624,25.29557537,100,99.7942618,68.88700645,62.39702288
80675,32997,24903,13463,486627,83.31205454,6.350168583,93.34490239,99.27571281,52.44375581,46.67245119
71068,36503,35196,35021,126370,50.72184387,22.41194059,52.56092756,99.13983578,1.197444701,26.28046378
79691,90522,67134,14279,219842,82.08204189,29.16639816,100,99.85222482,0,55.71519996
33083,97769,6905,21788,376391,34.14140193,20.61941117,100,99.1393666,13.26965511,100
69473,33612,58612,3662,295359,94.72888748,10.21731399,58.7436846,99.64547816,10.36229902,29.3718423
48876,87933,79234,42616,72752,12.80792209,54.72383857,30.60602341,99.69659191,0,15.3030117
36691,89810,65817,14755,183799,59.78577853,32.82421265,100,99.36869737,0,62.58891826
192809,55568,8514,15463,463799,91.98014616,10.69917804,100,99.77728831,87.56437718,58.1923043
86423,12538,55875,21579,196197,75.03095241,6.006659161,24.88573644,99.12605915,10.37802437,12.44286822
73718,19121,76988,26982,297114,63.3983559,6.046452796,0,99.35031553,0,0
38986,53711,35018,7017,496803,82.00123121,9.756518454,100,99.66783113,0,64.97460627
85477,64716,10845,10993,98933,87.13923044,39.54561287,100,99.07256861,74.45160687,75.0816009
101037,36600,72079,9759,413988,90.34116215,8.122719646,55.22630324,99.49977209,19.00194978,27.61315162
192875,56410,52927,6082,37880,96.84666235,59.82606851,98.65249514,99.51488312,69.40557356,49.32624757
51072,56318,74652,43246,413452,15.32346491,11.98841987,0,99.55434599,0,0
117374,40268,78324,8499,174660,92.75904374,18.73557657,60.3361903,99.78351251,26.02876276,30.16809515
110727,68141,48055,12424,257858,88.77961112,20.90221136,100,99.16385506,45.38007893,53.45986074
